Log Id,Group,Column,Timestamp,Cash,Position,Debt,Free Cash,Val Price,Value,Request Size,Request Price,Request Size Type,Request Direction,Request Fees,Request Fixed Fees,Request Slippage,Request Min Size,Request Max Size,Request Size Granularity,Request Rejection Prob,Request Lock Cash,Request Allow Partial,Request Raise Rejection,Request Log,New Cash,New Position,New Debt,New Free Cash,New Val Price,New Value,Result Size,Result Price,Result Fees,Result Side,Result Status,Result Status Info,Order Id
13662,0,KCHOL.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,179.03780326703514,8414968.859931445,0.0,179.03780326703514,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,179.03780326703514,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13663,0,FROTO.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,87.5396212585859,8414968.859931445,0.0,87.5396212585859,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,87.5396212585859,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13664,0,TUPRS.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,129.92544704991602,8414968.859931445,0.0,129.92544704991602,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,129.92544704991602,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13665,0,SAHOL.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,92.53331560216222,8414968.859931445,0.0,92.53331560216222,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,92.53331560216222,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13666,0,GARAN.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,118.73426975919847,8414968.859931445,0.0,118.73426975919847,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,118.73426975919847,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13667,0,AKBNK.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,59.52191414050905,8414968.859931445,0.0,59.52191414050905,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,59.52191414050905,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13668,0,ISCTR.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,12.616620182079853,8414968.859931445,0.0,12.616620182079853,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,12.616620182079853,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13669,0,YKBNK.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,29.719999313354492,8414968.859931445,0.0,29.719999313354492,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,29.719999313354492,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13670,0,EREGL.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,25.489227497354676,8414968.859931445,0.0,25.489227497354676,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,25.489227497354676,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13671,0,SISE.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,40.47640042137613,8414968.859931445,0.0,40.47640042137613,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,40.47640042137613,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13672,0,ASELS.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,67.5639168998853,8414968.859931445,0.0,67.5639168998853,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,67.5639168998853,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13673,0,TCELL.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,92.39306827153692,8414968.859931445,0.0,92.39306827153692,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,92.39306827153692,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13674,0,ENKAI.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,49.15276712895367,8414968.859931445,0.0,49.15276712895367,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,49.15276712895367,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13675,0,PGSUS.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,225.39999389648438,8414968.859931445,0.0,225.39999389648438,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,225.39999389648438,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13676,0,TOASO.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,172.81109257485636,8414968.859931445,0.0,172.81109257485636,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,172.81109257485636,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13677,0,MGROS.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,509.57135009765625,8414968.859931445,0.0,509.57135009765625,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,509.57135009765625,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13678,0,TTKOM.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,47.08000183105469,8414968.859931445,0.0,47.08000183105469,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,47.08000183105469,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13679,0,TAVHL.IS,2024-12-17,8414968.859931445,0.0,0.0,8414968.859931445,285.8439922038319,8414968.859931445,0.0,285.8439922038319,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,285.8439922038319,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13680,0,THYAO.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,290.1346293726805,8414968.859931445,0.0,290.1346293726805,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,290.1346293726805,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13681,0,BIMAS.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,248.4634781636195,8414968.859931445,0.0,248.4634781636195,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,248.4634781636195,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13682,0,KCHOL.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,178.66941813365764,8414968.859931445,0.0,178.66941813365764,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,178.66941813365764,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13683,0,FROTO.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,86.82574664503478,8414968.859931445,0.0,86.82574664503478,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,86.82574664503478,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13684,0,TUPRS.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,129.83811220951233,8414968.859931445,0.0,129.83811220951233,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,129.83811220951233,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13685,0,SAHOL.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,93.67218685375671,8414968.859931445,0.0,93.67218685375671,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,93.67218685375671,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13686,0,GARAN.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,120.40266011510029,8414968.859931445,0.0,120.40266011510029,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,120.40266011510029,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13687,0,AKBNK.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,59.379745110102725,8414968.859931445,0.0,59.379745110102725,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,59.379745110102725,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13688,0,ISCTR.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,12.682774999645801,8414968.859931445,0.0,12.682774999645801,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,12.682774999645801,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13689,0,YKBNK.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,29.579999923706055,8414968.859931445,0.0,29.579999923706055,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,29.579999923706055,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13690,0,EREGL.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,25.606510042501732,8414968.859931445,0.0,25.606510042501732,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,25.606510042501732,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13691,0,SISE.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,40.0697031788627,8414968.859931445,0.0,40.0697031788627,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,40.0697031788627,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13692,0,ASELS.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,67.91347242159894,8414968.859931445,0.0,67.91347242159894,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,67.91347242159894,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13693,0,TCELL.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,92.05657113670996,8414968.859931445,0.0,92.05657113670996,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,92.05657113670996,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13694,0,ENKAI.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,50.67296220740058,8414968.859931445,0.0,50.67296220740058,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,50.67296220740058,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13695,0,PGSUS.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,225.5,8414968.859931445,0.0,225.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,225.5,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13696,0,TOASO.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,169.66907725555248,8414968.859931445,0.0,169.66907725555248,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,169.66907725555248,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13697,0,MGROS.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,510.5438277169057,8414968.859931445,0.0,510.5438277169057,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,510.5438277169057,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13698,0,TTKOM.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,47.040000915527344,8414968.859931445,0.0,47.040000915527344,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,47.040000915527344,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13699,0,TAVHL.IS,2024-12-18,8414968.859931445,0.0,0.0,8414968.859931445,289.569148230594,8414968.859931445,0.0,289.569148230594,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,289.569148230594,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13700,0,THYAO.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,281.83109917253614,8414968.859931445,0.0,281.83109917253614,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,281.83109917253614,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13701,0,BIMAS.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,243.63896480119558,8414968.859931445,0.0,243.63896480119558,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,243.63896480119558,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13702,0,KCHOL.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,172.2225881467709,8414968.859931445,0.0,172.2225881467709,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,172.2225881467709,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13703,0,FROTO.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,85.39797698905974,8414968.859931445,0.0,85.39797698905974,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,85.39797698905974,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13704,0,TUPRS.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,126.6947608600438,8414968.859931445,0.0,126.6947608600438,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,126.6947608600438,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13705,0,SAHOL.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,92.34350947899199,8414968.859931445,0.0,92.34350947899199,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,92.34350947899199,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13706,0,GARAN.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,117.06587298527013,8414968.859931445,0.0,117.06587298527013,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,117.06587298527013,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13707,0,AKBNK.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,59.095404529251496,8414968.859931445,0.0,59.095404529251496,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,59.095404529251496,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13708,0,ISCTR.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,12.399255840098949,8414968.859931445,0.0,12.399255840098949,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,12.399255840098949,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13709,0,YKBNK.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,29.100000381469727,8414968.859931445,0.0,29.100000381469727,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,29.100000381469727,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13710,0,EREGL.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,24.98100691398589,8414968.859931445,0.0,24.98100691398589,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,24.98100691398589,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13711,0,SISE.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,40.41830588670351,8414968.859931445,0.0,40.41830588670351,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,40.41830588670351,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13712,0,ASELS.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,70.01079285755418,8414968.859931445,0.0,70.01079285755418,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,70.01079285755418,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13713,0,TCELL.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,93.25836080988633,8414968.859931445,0.0,93.25836080988633,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,93.25836080988633,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13714,0,ENKAI.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,49.38310197028331,8414968.859931445,0.0,49.38310197028331,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,49.38310197028331,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13715,0,PGSUS.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,219.89999389648438,8414968.859931445,0.0,219.89999389648438,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,219.89999389648438,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13716,0,TOASO.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,163.82143489170372,8414968.859931445,0.0,163.82143489170372,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,163.82143489170372,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13717,0,MGROS.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,494.9844143444788,8414968.859931445,0.0,494.9844143444788,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,494.9844143444788,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13718,0,TTKOM.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,46.70000076293945,8414968.859931445,0.0,46.70000076293945,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,46.70000076293945,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13719,0,TAVHL.IS,2024-12-19,8414968.859931445,0.0,0.0,8414968.859931445,285.0989655076412,8414968.859931445,0.0,285.0989655076412,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,285.0989655076412,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13720,0,THYAO.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,282.8079640188538,8414968.859931445,0.0,282.8079640188538,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,282.8079640188538,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13721,0,BIMAS.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,242.19160425187118,8414968.859931445,0.0,242.19160425187118,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,242.19160425187118,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13722,0,KCHOL.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,170.74902046563432,8414968.859931445,0.0,170.74902046563432,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,170.74902046563432,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13723,0,FROTO.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,85.04104224615534,8414968.859931445,0.0,85.04104224615534,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,85.04104224615534,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13724,0,TUPRS.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,126.17085924181332,8414968.859931445,0.0,126.17085924181332,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,126.17085924181332,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13725,0,SAHOL.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,90.01830815722512,8414968.859931445,0.0,90.01830815722512,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,90.01830815722512,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13726,0,GARAN.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,115.95359755173503,8414968.859931445,0.0,115.95359755173503,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,115.95359755173503,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13727,0,AKBNK.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,58.526722802418604,8414968.859931445,0.0,58.526722802418604,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,58.526722802418604,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13728,0,ISCTR.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,12.503211723881241,8414968.859931445,0.0,12.503211723881241,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,12.503211723881241,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13729,0,YKBNK.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,29.5,8414968.859931445,0.0,29.5,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,29.5,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13730,0,EREGL.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,24.765990605245346,8414968.859931445,0.0,24.765990605245346,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,24.765990605245346,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13731,0,SISE.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,41.03803618690483,8414968.859931445,0.0,41.03803618690483,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,41.03803618690483,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13732,0,ASELS.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,70.06073473713855,8414968.859931445,0.0,70.06073473713855,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,70.06073473713855,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13733,0,TCELL.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,90.03757420072277,8414968.859931445,0.0,90.03757420072277,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,90.03757420072277,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13734,0,ENKAI.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,48.36964316337963,8414968.859931445,0.0,48.36964316337963,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,48.36964316337963,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13735,0,PGSUS.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,224.0,8414968.859931445,0.0,224.0,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,224.0,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13736,0,TOASO.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,162.25041613068123,8414968.859931445,0.0,162.25041613068123,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,162.25041613068123,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
13737,0,MGROS.IS,2024-12-20,8414968.859931445,0.0,0.0,8414968.859931445,492.5532491385727,8414968.859931445,0.0,492.5532491385727,TargetPercent,LongOnly,0.0004,0.0,0.0,1e-08,inf,,0.0,False,True,False,True,8414968.859931445,0.0,0.0,8414968.859931445,492.5532491385727,8414968.859931445,,,,,Rejected,NoOpenPosition,-1
