Date,Portfolio_Equity,Portfolio_Return,Cash
2025-11-03,9177318.88891056,0.0,9177318.88891056
2025-11-04,9177318.88891056,0.0,9177318.88891056
2025-11-05,9177318.88891056,0.0,9177318.88891056
2025-11-06,9177318.88891056,0.0,9177318.88891056
2025-11-07,9177318.88891056,0.0,9177318.88891056
2025-11-10,9177318.88891056,0.0,9177318.88891056
2025-11-11,9177318.88891056,0.0,9177318.88891056
2025-11-12,9177318.88891056,0.0,9177318.88891056
2025-11-13,9177318.88891056,0.0,9177318.88891056
2025-11-14,9177318.88891056,0.0,9177318.88891056
2025-11-17,9177318.88891056,0.0,9177318.88891056
2025-11-18,9177318.88891056,0.0,9177318.88891056
2025-11-19,9177318.88891056,0.0,9177318.88891056
2025-11-20,9177318.88891056,0.0,9177318.88891056
2025-11-21,9177318.88891056,0.0,9177318.88891056
2025-11-24,9177318.88891056,0.0,9177318.88891056
2025-11-25,9177318.88891056,0.0,9177318.88891056
2025-11-26,9177318.88891056,0.0,9177318.88891056
2025-11-27,9177318.88891056,0.0,9177318.88891056
2025-11-28,9177318.88891056,0.0,9177318.88891056
2025-12-01,9177318.88891056,0.0,9177318.88891056
2025-12-02,9177318.88891056,0.0,9177318.88891056
2025-12-03,9177318.88891056,0.0,9177318.88891056
2025-12-04,9177318.88891056,0.0,9177318.88891056
2025-12-05,9233064.099635903,0.006074237083850572,0.0
2025-12-08,9277113.226901691,0.004770802714076863,0.0
2025-12-09,9288937.607521078,0.001274575434209208,9288937.607521078
2025-12-10,9288937.607521078,0.0,9288937.607521078
2025-12-11,9288937.607521078,0.0,9288937.607521078
2025-12-12,9288937.607521078,0.0,9288937.607521078
2025-12-15,9288937.607521078,0.0,9288937.607521078
2025-12-16,9288937.607521078,0.0,9288937.607521078
2025-12-17,9288937.607521078,0.0,9288937.607521078
2025-12-18,9288937.607521078,0.0,9288937.607521078
2025-12-19,9288937.607521078,0.0,9288937.607521078
2025-12-22,9288937.607521078,0.0,9288937.607521078
2025-12-23,9288937.607521078,0.0,9288937.607521078
2025-12-24,9288937.607521078,0.0,9288937.607521078
2025-12-26,9447984.834158178,0.017122219284616925,0.0
2025-12-29,9662097.361640029,0.022662242926951924,0.0
2025-12-30,9709499.68329528,0.0049060074516994,0.0
2025-12-31,9705151.64425771,-0.00044781288216641545,9705151.64425771
2026-01-02,9705151.64425771,0.0,9705151.64425771
2026-01-05,9705151.64425771,0.0,9705151.64425771
2026-01-06,9705151.64425771,0.0,9705151.64425771
2026-01-07,9705151.64425771,0.0,9705151.64425771
2026-01-08,9705151.64425771,0.0,9705151.64425771
2026-01-09,9705151.64425771,0.0,9705151.64425771
2026-01-12,9705151.64425771,0.0,9705151.64425771
2026-01-13,9705151.64425771,0.0,9705151.64425771
2026-01-14,9705151.64425771,0.0,9705151.64425771
2026-01-15,9705151.64425771,0.0,9705151.64425771
2026-01-16,9705151.64425771,0.0,9705151.64425771
2026-01-19,9705151.64425771,0.0,9705151.64425771
2026-01-20,9705151.64425771,0.0,9705151.64425771
2026-01-21,9705151.64425771,0.0,9705151.64425771
2026-01-22,9705151.64425771,0.0,9705151.64425771
2026-01-23,9705151.64425771,0.0,9705151.64425771
2026-01-26,9705151.64425771,0.0,9705151.64425771
2026-01-27,9705151.64425771,0.0,9705151.64425771
2026-01-28,10314980.653109198,0.06283559816525992,0.0
2026-01-29,10419967.066884194,0.010178052417708564,10419967.066884194
2026-01-30,10481537.20697517,0.005908861294451939,0.0
2026-02-02,10415580.065748155,-0.006292697332899008,0.0
2026-02-03,10490201.331558283,0.0071643888615980054,10490201.331558283
2026-02-04,10490201.331558283,0.0,10490201.331558283
2026-02-05,10490201.331558283,0.0,10490201.331558283
2026-02-06,10490201.331558283,0.0,10490201.331558283
2026-02-09,10490201.331558283,0.0,10490201.331558283
2026-02-10,10490201.331558283,0.0,10490201.331558283
2026-02-11,10490201.331558283,0.0,10490201.331558283
2026-02-12,10490201.331558283,0.0,10490201.331558283
2026-02-13,10490201.331558283,0.0,10490201.331558283
2026-02-16,10490201.331558283,0.0,10490201.331558283
2026-02-17,10490201.331558283,0.0,10490201.331558283
2026-02-18,10490201.331558283,0.0,10490201.331558283
2026-02-19,10490201.331558283,0.0,10490201.331558283
2026-02-20,10490201.331558283,0.0,10490201.331558283
2026-02-23,10490201.331558283,0.0,10490201.331558283
2026-02-24,10490201.331558283,0.0,10490201.331558283
2026-02-25,10490201.331558283,0.0,10490201.331558283
2026-02-26,10490201.331558283,0.0,10490201.331558283
2026-02-27,10490201.331558283,0.0,10490201.331558283
2026-03-02,10490201.331558283,0.0,10490201.331558283
2026-03-03,10490201.331558283,0.0,10490201.331558283
2026-03-04,10490201.331558283,0.0,10490201.331558283
2026-03-05,10490201.331558283,0.0,10490201.331558283
2026-03-06,10490201.331558283,0.0,10490201.331558283
2026-03-09,10490201.331558283,0.0,10490201.331558283
2026-03-10,10490201.331558283,0.0,10490201.331558283
2026-03-11,10490201.331558283,0.0,10490201.331558283
2026-03-12,10490201.331558283,0.0,10490201.331558283
2026-03-13,10490201.331558283,0.0,10490201.331558283
2026-03-16,10490201.331558283,0.0,10490201.331558283
2026-03-17,10490201.331558283,0.0,10490201.331558283
2026-03-18,10490201.331558283,0.0,10490201.331558283
2026-03-19,10490201.331558283,0.0,10490201.331558283
2026-03-23,10490201.331558283,0.0,10490201.331558283
2026-03-24,10490201.331558283,0.0,10490201.331558283
2026-03-25,10490201.331558283,0.0,10490201.331558283
2026-03-26,10490201.331558283,0.0,10490201.331558283
2026-03-27,10490201.331558283,0.0,10490201.331558283
2026-03-30,10490201.331558283,0.0,10490201.331558283
2026-03-31,10490201.331558283,0.0,10490201.331558283
2026-04-01,10490201.331558283,0.0,10490201.331558283
2026-04-02,10490201.331558283,0.0,10490201.331558283
2026-04-03,10490201.331558283,0.0,10490201.331558283
2026-04-06,10490201.331558283,0.0,10490201.331558283
2026-04-07,10490201.331558283,0.0,10490201.331558283
2026-04-08,10490201.331558283,0.0,10490201.331558283
2026-04-09,10490201.331558283,0.0,10490201.331558283
2026-04-10,10490201.331558283,0.0,10490201.331558283
2026-04-13,10490201.331558283,0.0,10490201.331558283
2026-04-14,10490201.331558283,0.0,10490201.331558283
2026-04-15,10490201.331558283,0.0,10490201.331558283
2026-04-16,10490201.331558283,0.0,10490201.331558283
2026-04-17,10490201.331558283,0.0,10490201.331558283
2026-04-20,10490201.331558283,0.0,10490201.331558283
2026-04-21,10490201.331558283,0.0,10490201.331558283
2026-04-22,10490201.331558283,0.0,10490201.331558283
2026-04-24,10490201.331558283,0.0,10490201.331558283
2026-04-27,10490201.331558283,0.0,10490201.331558283
2026-04-28,10490201.331558283,0.0,10490201.331558283
2026-04-29,10490201.331558283,0.0,10490201.331558283
2026-04-30,10490201.331558283,0.0,10490201.331558283
2026-05-04,10490201.331558283,0.0,10490201.331558283
2026-05-05,10490201.331558283,0.0,10490201.331558283
2026-05-06,10490201.331558283,0.0,10490201.331558283
2026-05-07,10490201.331558283,0.0,10490201.331558283
2026-05-08,10490201.331558283,0.0,10490201.331558283
2026-05-11,10490201.331558283,0.0,10490201.331558283
2026-05-12,10490201.331558283,0.0,10490201.331558283
2026-05-13,10490201.331558283,0.0,10490201.331558283
2026-05-14,10490201.331558283,0.0,10490201.331558283
2026-05-15,10490201.331558283,0.0,10490201.331558283
2026-05-18,10271803.330876978,-0.02081923823752418,0.0
2026-05-20,10596925.186469242,0.031651876999528365,0.0
2026-05-21,9948714.04871143,-0.06116973804679537,0.0
2026-05-22,10241322.844787834,0.029411720413685324,0.0
2026-05-25,10585327.308130108,0.03358984660046621,0.0
2026-05-26,10165482.123393852,-0.03966293837827684,0.0
2026-06-01,10292323.59103657,0.012477663735280833,0.0
2026-06-02,10738060.980024735,0.043307751164795405,0.0
2026-06-03,10704053.29560152,-0.003167022843926473,10704053.29560152
2026-06-04,10754458.847441245,0.004709015402645341,0.0
2026-06-05,10478132.426378783,-0.025694126034822014,0.0
2026-06-08,10603620.710945297,0.011976207157927916,0.0
2026-06-09,10619188.527969323,0.0014681604942693408,10619188.527969323
2026-06-10,10619188.527969323,0.0,10619188.527969323
2026-06-11,10619188.527969323,0.0,10619188.527969323
2026-06-12,10619188.527969323,0.0,10619188.527969323
2026-06-15,10619188.527969323,0.0,10619188.527969323
2026-06-16,10619188.527969323,0.0,10619188.527969323
2026-06-17,10619188.527969323,0.0,10619188.527969323
2026-06-18,10619188.527969323,0.0,10619188.527969323
2026-06-19,10619188.527969323,0.0,10619188.527969323
2026-06-22,10619188.527969323,0.0,10619188.527969323
2026-06-23,10619188.527969323,0.0,10619188.527969323
2026-06-24,10619188.527969323,0.0,10619188.527969323
2026-06-25,10619188.527969323,0.0,10619188.527969323
2026-06-26,10619188.527969323,0.0,10619188.527969323
2026-06-29,10619188.527969323,0.0,10619188.527969323
2026-06-30,10619188.527969323,0.0,10619188.527969323
2026-07-01,10619188.527969323,0.0,10619188.527969323
2026-07-02,10619188.527969323,0.0,10619188.527969323
2026-07-03,10619188.527969323,0.0,10619188.527969323
2026-07-06,10619188.527969323,0.0,10619188.527969323
2026-07-07,10619188.527969323,0.0,10619188.527969323
2026-07-08,10619188.527969323,0.0,10619188.527969323
2026-07-09,10619188.527969323,0.0,10619188.527969323
2026-07-10,10619188.527969323,0.0,10619188.527969323
2026-07-13,10585532.74112166,-0.0031693369751387285,0.0
2026-07-14,10442358.108290013,-0.01352550092027555,2.837623469531536e-10
2026-07-16,10772643.255570304,0.031629364158473255,-1.8189894035458565e-10
2026-07-17,10664239.325690571,-0.010062890537443452,-1.8189894035458565e-10
2026-07-20,10682959.046133297,0.0017553732498884196,10682959.046133297
2026-07-21,10682959.046133297,0.0,10682959.046133297
2026-07-22,10682959.046133297,0.0,10682959.046133297
2026-07-23,10682959.046133297,0.0,10682959.046133297
2026-07-24,10682959.046133297,0.0,10682959.046133297
2026-07-27,10682959.046133297,0.0,10682959.046133297
2026-07-28,10682959.046133297,0.0,10682959.046133297
2026-07-29,10682959.046133297,0.0,10682959.046133297
2026-07-30,10682959.046133297,0.0,10682959.046133297
2026-07-31,10682959.046133297,0.0,10682959.046133297
2026-08-03,10682959.046133297,0.0,10682959.046133297
2026-08-04,10682959.046133297,0.0,10682959.046133297
2026-08-05,10848000.0497968,0.015448997131861077,0.0
2026-08-06,10861185.822561245,0.0012155026460101469,10861185.822561245
2026-08-07,10861185.822561245,0.0,10861185.822561245
2026-08-10,10861185.822561245,0.0,10861185.822561245
2026-08-11,10861185.822561245,0.0,10861185.822561245
2026-08-12,10861185.822561245,0.0,10861185.822561245
2026-08-13,11098450.03966457,0.021845148492945502,0.0
2026-08-14,11103330.429214822,0.0004397361372813268,0.0
2026-08-17,11243372.434628341,0.012612612612612517,0.0
2026-08-18,11281334.602659296,0.00337640403283588,0.0
2026-08-19,11470106.591100333,0.01673312556446457,0.0
2026-08-20,11482776.75631631,0.001104624888648143,11482776.75631631
2026-08-21,11482776.75631631,0.0,11482776.75631631
2026-08-24,11482776.75631631,0.0,11482776.75631631
2026-08-25,11482776.75631631,0.0,11482776.75631631
2026-08-26,11587140.320830612,0.009088704477067765,0.0
2026-08-27,11529549.942903448,-0.0049701976788553565,0.0
2026-08-28,11762083.081043974,0.02016844883729847,0.0
2026-08-31,11916752.718704274,0.01314985080402716,11916752.718704274
2026-09-01,11939546.281274568,0.0019127326972655974,0.0
2026-09-02,11811715.33689967,-0.010706516090597395,4.656612873077393e-10
2026-09-03,11876231.40118112,0.005462040223734745,5.597939889412373e-10
2026-09-04,11883616.006815378,0.0006217970486431226,5.597939889412373e-10
2026-09-07,11977935.619338993,0.007936945494496127,5.597939889412373e-10
2026-09-08,12173245.138118142,0.016305774633135615,1.4911165635567158e-09
2026-09-09,12730287.147840425,0.04575953276238681,1.4911165635567158e-09
2026-09-10,12724873.580784207,-0.0004252509777154966,12724873.580784207
2026-09-11,12724873.580784207,0.0,12724873.580784207
2026-09-14,12724873.580784207,0.0,12724873.580784207
2026-09-15,12724873.580784207,0.0,12724873.580784207
2026-09-16,12724873.580784207,0.0,12724873.580784207
2026-09-17,12724873.580784207,0.0,12724873.580784207
2026-09-18,12724873.580784207,0.0,12724873.580784207
