Date,Close
2025-08-19,15740.0
2025-08-20,16062.7998046875
2025-08-21,16396.80078125
2025-08-22,16609.19921875
2025-08-25,16486.30078125
2025-08-26,16658.80078125
2025-08-27,16331.0
2025-08-28,16416.599609375
2025-08-29,16216.7001953125
2025-09-01,16330.7001953125
2025-09-02,15553.2001953125
2025-09-03,14561.7998046875
2025-09-04,14942.2998046875
2025-09-05,15013.2998046875
2025-09-08,14775.0
2025-09-09,15035.599609375
2025-09-10,15343.2001953125
2025-09-11,14899.2998046875
2025-09-12,15048.2001953125
2025-09-15,15959.599609375
2025-09-16,16234.5
2025-09-17,16292.2998046875
2025-09-18,15806.7001953125
2025-09-19,16297.900390625
2025-09-22,16591.099609375
2025-09-23,16222.099609375
2025-09-24,16082.2998046875
2025-09-25,15940.099609375
2025-09-26,15463.7001953125
2025-09-29,15367.099609375
2025-09-30,15490.2001953125
2025-10-01,16026.7998046875
2025-10-02,15520.5
2025-10-03,14843.400390625
2025-10-06,14472.5
2025-10-07,14559.2998046875
2025-10-08,14382.2998046875
2025-10-09,14139.5
2025-10-10,14153.099609375
2025-10-13,13856.599609375
2025-10-14,13238.5
2025-10-15,13259.2001953125
2025-10-16,13373.7998046875
2025-10-17,13193.900390625
2025-10-20,13823.900390625
2025-10-21,13942.0
2025-10-22,14018.400390625
2025-10-23,14090.599609375
2025-10-24,14847.099609375
2025-10-27,14436.5
2025-10-28,14410.2998046875
2025-10-30,14499.5
2025-10-31,14895.400390625
2025-11-03,14993.900390625
2025-11-04,14938.0
2025-11-05,15097.400390625
2025-11-06,15330.5
2025-11-07,14947.0
2025-11-10,14651.900390625
2025-11-11,14299.900390625
2025-11-12,14455.0
2025-11-13,14461.0
2025-11-14,14372.2998046875
2025-11-17,14397.400390625
2025-11-18,14472.099609375
2025-11-19,14947.400390625
2025-11-20,15157.7998046875
2025-11-21,15021.599609375
2025-11-24,15254.599609375
2025-11-25,15463.2998046875
2025-11-26,15516.0
2025-11-27,15669.2998046875
2025-11-28,15853.7001953125
2025-12-01,16387.30078125
2025-12-02,16326.099609375
2025-12-03,16456.400390625
2025-12-04,15914.0
2025-12-05,16329.099609375
2025-12-08,16499.900390625
2025-12-09,16605.099609375
2025-12-10,16376.400390625
2025-12-11,16311.2998046875
2025-12-12,16460.19921875
2025-12-15,16674.69921875
2025-12-16,16565.69921875
2025-12-17,16541.19921875
2025-12-18,16745.599609375
2025-12-19,16741.69921875
2025-12-22,16907.900390625
2025-12-23,16731.900390625
2025-12-24,16406.099609375
2025-12-26,16207.599609375
2025-12-29,16308.599609375
2025-12-30,16346.5
2025-12-31,16540.0
2026-01-02,17244.69921875
2026-01-05,17264.69921875
2026-01-06,17572.30078125
2026-01-07,17155.599609375
2026-01-08,17194.599609375
2026-01-09,17245.30078125
2026-01-12,17186.900390625
2026-01-13,17358.400390625
2026-01-14,17273.099609375
2026-01-15,17042.0
2026-01-16,17122.80078125
2026-01-19,17657.900390625
2026-01-20,17662.599609375
2026-01-21,18085.19921875
2026-01-22,17759.0
2026-01-23,18110.5
2026-01-26,18183.400390625
2026-01-27,17944.099609375
2026-01-28,18569.80078125
2026-01-29,19466.099609375
2026-01-30,20019.900390625
2026-02-02,19772.599609375
2026-02-03,19881.5
2026-02-04,19404.099609375
2026-02-05,18934.30078125
2026-02-06,18856.099609375
2026-02-09,19346.900390625
2026-02-10,19184.69921875
2026-02-11,19267.69921875
2026-02-12,20609.099609375
2026-02-13,20300.0
2026-02-16,20357.400390625
2026-02-17,20188.099609375
2026-02-18,20501.19921875
2026-02-19,19605.0
2026-02-20,19967.19921875
2026-02-23,20411.5
2026-02-24,20471.19921875
2026-02-25,20356.099609375
2026-02-26,20641.099609375
2026-02-27,20287.19921875
2026-03-02,18780.599609375
2026-03-03,17745.69921875
2026-03-04,17619.900390625
2026-03-05,17854.19921875
2026-03-06,16948.099609375
2026-03-09,16920.400390625
2026-03-10,17704.0
2026-03-11,17593.80078125
2026-03-12,17239.30078125
2026-03-13,16664.5
2026-03-16,16675.19921875
2026-03-17,17203.80078125
2026-03-18,17005.599609375
2026-03-19,16693.0
2026-03-23,16600.0
2026-03-24,16030.7998046875
2026-03-25,16182.0
2026-03-26,15641.2001953125
2026-03-27,15591.7998046875
2026-03-30,15343.099609375
2026-03-31,15469.400390625
2026-04-01,15823.099609375
2026-04-02,16023.5
2026-04-03,15972.7001953125
2026-04-06,16282.5
2026-04-07,15895.0
2026-04-08,17251.900390625
2026-04-09,17285.599609375
2026-04-10,17832.0
2026-04-13,17641.0
2026-04-14,17707.099609375
2026-04-15,17726.099609375
2026-04-16,17574.80078125
2026-04-17,18564.900390625
2026-04-20,18279.400390625
2026-04-21,18075.599609375
2026-04-22,17827.0
2026-04-24,17593.5
2026-04-27,17489.80078125
2026-04-28,17144.5
2026-04-29,16844.0
2026-04-30,16950.099609375
2026-05-04,16474.80078125
2026-05-05,16503.900390625
2026-05-06,17234.19921875
2026-05-07,17541.19921875
2026-05-08,17568.80078125
2026-05-11,17731.30078125
2026-05-12,17106.69921875
2026-05-13,16878.30078125
2026-05-14,17109.599609375
2026-05-15,16665.0
2026-05-18,16543.19921875
2026-05-20,16358.7998046875
2026-05-21,14947.099609375
2026-05-22,15372.099609375
2026-05-25,15723.099609375
2026-05-26,15499.7998046875
2026-06-01,15515.900390625
2026-06-02,16219.400390625
2026-06-03,15922.900390625
2026-06-04,16283.400390625
2026-06-05,15693.5
2026-06-08,16260.5
2026-06-09,16370.0
2026-06-10,16124.7001953125
2026-06-11,16224.900390625
2026-06-12,17270.400390625
2026-06-15,18157.80078125
2026-06-16,18182.30078125
2026-06-17,18280.19921875
2026-06-18,18935.599609375
2026-06-19,18994.5
2026-06-22,19065.599609375
2026-06-23,18717.0
2026-06-24,18679.5
2026-06-25,17976.80078125
2026-06-26,18045.80078125
2026-06-29,17941.099609375
2026-06-30,17966.80078125
2026-07-01,18210.19921875
2026-07-02,18241.400390625
2026-07-03,17379.599609375
2026-07-06,17391.5
2026-07-07,17453.400390625
2026-07-08,16886.400390625
2026-07-09,16689.30078125
2026-07-10,16510.0
2026-07-13,16207.400390625
2026-07-14,16422.19921875
2026-07-16,16398.0
2026-07-17,16085.400390625
2026-07-20,15842.599609375
2026-07-21,15719.7998046875
2026-07-22,15733.0
2026-07-23,15699.0
2026-07-24,15704.099609375
2026-07-27,15534.099609375
2026-07-28,15437.599609375
2026-07-29,14948.7001953125
2026-07-30,14588.7001953125
2026-07-31,15010.2001953125
2026-08-03,15460.0
2026-08-04,15793.5
2026-08-05,15584.7998046875
2026-08-06,15487.2001953125
2026-08-07,15489.7998046875
2026-08-10,15290.7998046875
2026-08-11,15189.599609375
2026-08-12,15826.5
2026-08-13,15793.099609375
2026-08-14,15773.2998046875
2026-08-17,15600.900390625
2026-08-18,15560.7998046875
2026-08-19,15950.2001953125
2026-08-20,15679.2998046875
2026-08-21,15776.400390625
2026-08-24,16209.099609375
2026-08-25,16203.7001953125
2026-08-26,16525.400390625
2026-08-27,16513.0
2026-08-28,16719.900390625
2026-08-31,16321.2998046875
2026-09-01,16405.80078125
2026-09-02,16395.599609375
2026-09-03,16483.80078125
2026-09-04,16611.19921875
2026-09-07,16702.400390625
2026-09-08,17423.400390625
2026-09-09,16999.19921875
2026-09-10,16818.19921875
2026-09-11,17027.69921875
2026-09-14,16882.19921875
2026-09-15,16181.900390625
2026-09-16,15149.900390625
