Order Id,Column,Timestamp,Size,Price,Fees,Side
29,0,2023-06-05,2028.6081741922171,78.0413405962376,63.32612058337861,Sell
30,0,2023-06-26,1401.2427749810033,93.12315961530959,52.19526183774212,Buy
31,0,2023-06-27,1401.2427749810033,92.58660352610528,51.89452370039429,Sell
32,0,2023-10-13,814.5130870836505,134.5392824888984,43.83360252562079,Buy
33,0,2023-10-16,814.5130870836505,131.25450066927607,42.76340341350205,Sell
34,0,2023-11-16,753.7678748540997,124.16341169952142,37.43615638855317,Buy
35,0,2023-11-17,753.7678748540997,127.52911865317955,38.45094109968939,Sell
36,0,2023-12-20,804.8595539974725,127.26705739784663,40.97284282232064,Buy
37,0,2023-12-21,38.869370034522944,126.91092852269195,1.9731791368693623,Buy
38,0,2023-12-22,843.7289240319955,128.15040675761222,43.24968192314509,Sell
39,0,2024-03-28,583.563633396586,170.28049409445146,39.7478015321296,Buy
40,0,2024-03-29,152.3308499934367,181.80907569759006,11.078052415013987,Buy
41,0,2024-04-01,3.4982036597690467,183.13775230331183,0.25626126213972905,Sell
42,0,2024-04-02,732.3962797302537,185.52924794987086,54.35237239185489,Sell
43,0,2024-05-07,549.6687055416132,216.70881363010997,47.64722122700851,Buy
44,0,2024-05-08,140.2595473941775,217.99668974934954,12.230446815069081,Buy
45,0,2024-05-09,134.55617551644957,214.77309938216945,11.559618742671624,Buy
46,0,2024-05-10,17.97466653583035,217.1668666176374,1.561400804033272,Buy
47,0,2024-05-13,97.13328958744455,219.7440156062692,8.537783641196674,Sell
48,0,2024-05-14,119.77773872250668,219.37754755224384,10.510618628918781,Buy
49,0,2024-05-15,124.0994300488419,227.01969137133028,11.269205723618432,Sell
50,0,2024-05-16,387.42726320981967,222.87838408677752,34.53966495014689,Buy
51,0,2024-05-17,9.382659876537218,221.95558594926595,0.8330135082637943,Buy
52,0,2024-05-20,34.9782955994574,226.37682935668036,3.1673102616423563,Buy
53,0,2024-05-21,66.55787458948566,227.01978774379938,6.043981824793382,Sell
54,0,2024-05-22,1106.2344581706195,242.90306556605307,107.48309644977807,Sell
55,0,2024-05-23,591.0826979237803,241.98977537234006,57.21438771882094,Buy
56,0,2024-05-24,268.7159510323153,231.16719770188982,24.847325351175428,Buy
57,0,2024-05-27,18.960636632432966,229.04732715298965,1.7371532567111336,Buy
58,0,2024-05-28,390.62318364239457,231.3981809162917,36.155797647432266,Buy
59,0,2024-05-29,586.2694208694089,229.7802369157167,53.88525056952512,Sell
60,0,2024-05-30,81.44345232906437,231.62686214477807,7.5457965220876,Buy
61,0,2024-05-31,764.5565006905786,229.779916884719,70.27189167294111,Sell
62,0,2024-06-05,293.4809073291924,210.35326182268057,24.693866455750186,Buy
63,0,2024-06-06,293.4809073291924,206.2964826463206,24.217631562345268,Sell
64,0,2024-08-19,1206.5832289501843,167.62124930837146,80.89959529246349,Buy
65,0,2024-08-20,1206.5832289501843,170.1928020718736,82.14071226718434,Sell
66,0,2025-07-31,837.4913032877978,168.69458950267614,56.51210064807852,Buy
67,0,2025-08-01,30.365142597405452,174.86178682754797,2.1238812367422435,Sell
68,0,2025-08-04,807.1261606903923,176.9806678629424,57.13829078745528,Sell
69,0,2025-09-09,413.51226865607117,160.01825868964534,26.467805270859728,Buy
